,Stellar Mass Ratio,Sub1 Mass,Sub1 Stellar Mass,Sub2 Mass,Sub2 Stellar Mass,Physical Separation,Average Distance,Angular Separation [rad],Angular Separation [deg],Projected Separation,Relative LOS Velocity,Relative Velocity
113,0.32728423362037734,12.354486137144608,0.16225966892573765,7.3508755943224005,0.053105031391856204,199.45384143845126,49198.03259919843,0.0034275146097260925,0.1963821213567346,168.62714058751826,-73.24425124417368,134.80076924777651
114,0.5880524475499069,12.468127399058268,0.16554568855884463,5.629972472527332,0.09734954733836322,91.42299327420395,64788.09708711287,0.00014401781126139384,0.008251612759989525,9.330639954404015,165.63147193974507,189.8652110070749
115,0.3633660247433638,8.724995126828423,0.08066832650831024,4.844205161974005,0.029312129126024412,136.25026112907952,41228.521546010044,0.0031907451263294825,0.18281622924061602,131.54981579618132,-22.84916588848276,78.04436599634285
116,0.6690613755280149,9.334506909686061,0.08859941071568402,7.897069540775593,0.059278443604407094,231.67104058101387,76475.6550174575,0.0030243711791556353,0.17328370424662207,231.2909432399463,6.172147494128751,62.29506736510692
117,0.266588153556443,8.181011497288072,0.2766454473718607,2.029643391028315,0.07375039900466047,50.11168573376732,66448.0227166439,0.0003323628016447739,0.01904298580138928,22.084851197159665,50.63130545419985,132.55574420848413
118,0.2762802272550542,13.640607603538836,0.20123571489888073,4.898787671075938,0.05559744904409607,117.45656757212805,63457.89893559216,0.000793307476727523,0.04545317027265984,50.341628323177886,49.232483020439474,109.70595958071306
119,0.5596038970469058,12.16679362727014,0.15723937138003355,8.468474474564252,0.08799176499347248,258.81035389594336,42173.705598751316,0.004493380917354029,0.257451762309008,189.50284279763108,-27.78689724777297,51.99419017200906
120,0.7806276328660183,11.373326459534935,0.1393622442019848,9.26151295344598,0.10879001880229137,357.4555007006057,61283.65135583328,0.003595314826265597,0.2059963655658295,220.33425766938905,-20.275321258727388,27.570421939910755
121,0.5569350939224751,11.964780516352736,0.15122941460002293,8.49059242606691,0.08422496822410469,239.63920144288548,70328.48772270294,0.0020387389111189095,0.11681113513621058,143.38147414366296,-18.542833976439894,73.46679273206703
122,0.3309922008440111,10.511739295529235,0.11344090832220254,4.45016548983425,0.03754805591130951,172.7812295521035,43281.93875701792,0.003977041058698165,0.22786766761364557,172.13427442202612,39.84923707723385,137.1515613542787
123,0.37502502266343923,12.557874712790575,0.16816280771128614,6.548837465207979,0.06306526077307266,141.8758316167208,62736.50810172327,0.0013706715124213542,0.078533692760557,85.99115790674583,-0.41049482533435366,81.6048541604273
124,0.5317076890601995,12.015995107852923,0.1526577805017568,8.073946984073986,0.08116931568764829,235.60542559913904,74393.91285190715,0.003026751135096835,0.17342006567747992,225.17203207308722,9.946414487548282,74.59886138570862
125,0.3722780290125376,10.98853281053217,0.12525079904348294,4.546619777944119,0.046628120600153256,322.5655478869411,47761.16157237935,0.0048091672303168,0.27554498526977217,229.69185581040568,1135.9143279467623,1825.135450127985
126,0.4110485677232486,13.051555330576642,0.18537468960744377,5.480255178198689,0.07619800065528154,112.6940128605739,76637.87886320378,0.0014589502020305172,0.08359168909610742,111.81086868344755,-14.81001784705785,86.1869435469791
127,0.2823848643266361,13.008810335603618,0.18160340234987665,6.172792166075525,0.05128205213382543,157.1912348161939,63421.03564831357,0.0013874809785878,0.07949680422776227,87.99549472107697,67.11994619056708,81.94572613233852
128,0.39194684823504883,10.876660506071367,0.12242743745188721,5.415109254844357,0.04798504824676077,143.30917572615803,28972.16124850239,0.003774295535384539,0.21625120481260357,109.34962866061164,24.43390342140229,77.82409390802832
129,0.6540608704377936,9.000745536234303,0.08731498066929894,7.769927747629017,0.05710931225882079,287.68695411455013,57398.128611069726,0.003456531524189177,0.19804466808996146,198.39863850613264,30.5329593973812,37.372526222651906
130,0.508697547442241,11.982164588479964,0.15171351994382673,8.358176844923202,0.07717629550925419,261.52999955343006,55450.96277645895,0.003747236319852707,0.2147008259656947,207.78810482970957,21.46989760270506,67.66152674989571
131,0.9086157855266259,17.51279141088485,0.35493913246042164,0.446600471586121,0.32250329865466515,28.502548968244,61368.163463304576,0.0002295381791928728,0.013151568904869222,14.086336563625663,-26.434338028303927,41.06333533817158
132,0.4311477330089547,12.94684403055989,0.17972790044546602,6.897845801822831,0.07748927683552177,147.29183537763558,60630.56263758947,0.0016865665419201136,0.09663314471999654,102.25750260169721,-67.10748400031014,81.32545282610516
133,0.9107413356698573,6.3026166081886075,0.05166886760260688,7.112224016845631,0.047056973492947206,181.00313167003188,43442.85941465951,0.004152000273612367,0.23789209221515165,180.37502330159393,0.5543007209272446,58.89029235111656
134,0.3133197760798038,10.122101955227983,0.1042257120438461,4.168591880854653,0.03265597675933597,156.7296700462476,72875.5988520264,0.002149739243807993,0.12317098572384308,156.6635951016995,-34.129627841149116,54.9513586333522
135,0.6050411970230777,9.472745338442193,0.08975017552976658,5.4064598060970575,0.0543025536355613,129.6648979247845,67982.79740096568,0.0017096905197409998,0.09795805105468744,116.22957253389582,18.650214268802298,77.48731044104908
136,0.9183533733591236,4.518965123359313,0.2236489403406331,13.770603802762343,0.20538875881001378,79.22324967105413,51370.66984375844,0.0012972613684711525,0.0743276013387626,66.64119480659446,13.623114537170594,81.39591187998566
137,0.7503667152283183,10.988653181293984,0.12525384880042126,6.764502450713796,0.09398631909407654,182.41966435908085,39714.294183605816,0.004579738578798178,0.2623996918383774,181.88140310097242,138.4906412411512,230.51949306654973
138,0.9122781997936052,17.310836021619313,0.3321649709454514,0.5234485799526444,0.3030268617286116,26.834884387205985,58452.52244533972,0.00042194444884851743,0.024175636107993694,24.6637177329259,-1.8766019116391703,21.83145756385485
139,0.26761138595596,8.745440558272193,0.10480362860680602,4.159375422466177,0.028046644304681057,147.35587473188767,43060.11578931894,0.0027981875184085203,0.16032433509099359,120.49035716139409,-21.632378031588022,33.89948034820262
140,0.36012398281655544,11.177406502502098,0.1300897800013829,5.61128895931058,0.0468484496978275,180.10357104276244,69406.29287851807,0.0007114464510135022,0.040762878992634546,49.3788628292096,25.624512150165685,66.64281895228585
141,0.4623369530857108,10.855095133796919,0.12188686135489116,6.335894548333356,0.05635280010000085,246.21262710154517,40712.55548757888,0.004936633903884475,0.28284828769377174,200.98338990362734,18.05144544608335,85.06657054190252
142,0.7370284761922966,11.550447460047291,0.1454060133806317,6.033389449365941,0.10716837247112367,207.45862831974952,67537.82702591068,0.0030175958586910415,0.17289550697915226,203.8020217882139,-8.153710001457966,59.21974529643514
143,0.5763438142868456,12.943873477256647,0.1796382144616435,4.01838641621421,0.103533373714502,74.6406133661241,10901.447202792859,0.005227311105298658,0.2995028645354786,56.98538578647929,70.02500695432605,78.03018665524667
144,0.8517340242012377,18.67916297518401,0.38742961435439494,0.7694608559114305,0.3299869845288024,30.054814614741204,41962.08953760159,0.0007080451554247367,0.04056799911052182,29.711055449846366,-0.9170398438709242,62.31727252336738
145,0.31221241949166517,5.7146906113603455,0.028025609991606127,1.2304151448874054,0.008749943503209135,55.6215296744905,41418.96970197103,0.0013394957914987314,0.076747455528413,55.480543899496325,-6.971040675955493,98.69656409730366
146,0.7306802685863567,9.805975954265836,0.09704013469523282,7.653120241933845,0.07090531168276895,250.21896212838945,33125.601617207154,0.007473176133813415,0.4281814520254024,247.55460755159766,27.075040431948977,71.95019267739634
147,0.2559687570286955,11.877558876850768,0.14952662687877677,5.311117715669446,0.03827414482485402,166.16691455804153,68280.89233526192,0.0022190656173924437,0.12714309433917936,151.5198426828868,31.126032512058618,93.34246591121413
148,0.9742523047419239,8.064280015231938,0.0770348841170349,8.755187774288785,0.07505141339654828,247.40716923218784,53882.033247089625,0.00443413425769473,0.2540571787602822,238.92056095760705,105.47174901883226,140.37799511242025
149,0.3280568499493572,11.575517662866016,0.14058479150076775,4.118835464986616,0.04611980385052903,190.898174388269,64681.43575760362,0.0029334340358966433,0.16807338973690528,189.73886120116848,17.68465404428278,66.06311728758152
150,0.3099194321326171,11.56542200517049,0.140313734113731,5.007960432428225,0.04348595279693453,172.6130486406251,32140.4103334923,0.00510162036671822,0.29230131569093737,163.9685275798345,-34.27184431900844,61.635200877884614
151,0.6858473983010631,10.879916148021012,0.12475802162676017,8.545561740628589,0.08556496454990123,323.01209403770577,56918.456755401894,0.003073373412429395,0.176091325399924,174.93180936359616,-39.39144139166174,47.46562368278197
152,0.9612487201824977,9.254855253649279,0.08514214838913725,8.875925279768794,0.0818427811726465,299.29730065297775,73212.17004489093,0.0005448427643911314,0.031217190897852524,39.88912210110121,46.01656766669008,54.28807966372612
153,0.4593620786648889,11.621582356743803,0.14182480736910025,6.801333792061097,0.06514893831931734,163.09019319508664,27528.131537347123,0.00395131016154105,0.22639339580345771,108.77232739231586,53.937342761324885,70.36725525222623
